,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price_local,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,distance_to_center_km,city,property_type_grouped,property_privacy_level,property_category,has_reviews
34146,within an hour,100%,73%,f,5.0,12.0,t,Grünerløkka,Entire Standard,Entire home/apt,6.0,1.0,1 bath,2.0,3.0,1614.0,1,365.0,1.0,1.0,365.0,365.0,1.0,365.0,t,27.0,57.0,86.0,355.0,6.0,6.0,5.0,88,0.0,36.0,58104.0,5.0,5.0,5.0,4.83,4.67,4.83,4.67,t,5.0,4.0,1.0,0.0,0.75,Oslo,Entire Standard,Entire,Standard,1
34147,within a day,90%,50%,f,1.0,1.0,t,Frogner,Entire Standard,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1740.0,2,30.0,2.0,2.0,30.0,30.0,2.0,30.0,t,29.0,59.0,89.0,364.0,4.0,4.0,0.0,93,0.0,24.0,41760.0,4.75,4.75,4.25,4.75,5.0,4.75,4.75,f,1.0,1.0,0.0,0.0,2.89,Oslo,Entire Standard,Entire,Standard,1
34148,within a few hours,100%,100%,f,10.0,11.0,t,St. Hanshaugen,Hotel,Shared room,2.0,4.0,4 shared baths,1.0,1.0,695.0,14,365.0,14.0,14.0,365.0,365.0,14.0,365.0,t,30.0,60.0,90.0,365.0,0.0,0.0,0.0,94,0.0,0.0,0.0,3.5495880044012393,4.184693550597626,3.9262460529141925,4.31466059732665,4.029835650488709,4.033861746987681,4.533034158468904,f,8.0,4.0,3.0,1.0,1.78,Oslo,Hotel,Hotel,Hotel,0
34149,within an hour,97%,74%,f,4.0,10.0,f,Grünerløkka,Entire Standard,Entire home/apt,6.0,1.0,1 bath,2.0,3.0,1610.0,1,365.0,1.0,1.0,365.0,365.0,1.0,365.0,t,27.0,57.0,87.0,358.0,11.0,11.0,2.0,89,0.0,66.0,106260.0,4.82,4.5,4.58,4.17,4.42,4.42,4.42,t,4.0,3.0,1.0,0.0,0.75,Oslo,Entire Standard,Entire,Standard,1
34150,within an hour,100%,89%,f,1.0,2.0,t,Nordstrand,Hotel,Private room,3.0,1.0,1 private bath,1.0,3.0,660.0,2,365.0,2.0,2.0,365.0,365.0,2.0,365.0,t,26.0,56.0,86.0,176.0,12.0,12.0,5.0,90,0.0,72.0,47520.0,4.75,5.0,5.0,4.83,4.75,4.67,4.75,f,1.0,0.0,1.0,0.0,2.81,Oslo,Hotel,Hotel,Hotel,1
34151,within a few hours,90%,70%,f,1.0,1.0,f,Frogner,Entire Standard,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1412.0,2,365.0,2.0,2.0,365.0,365.0,2.0,365.0,t,30.0,60.0,90.0,180.0,7.0,7.0,0.0,94,0.0,42.0,59304.0,4.86,5.0,4.57,4.71,4.71,4.86,4.71,f,1.0,1.0,0.0,0.0,2.68,Oslo,Entire Standard,Entire,Standard,1
34152,within a few hours,100%,86%,f,4.0,4.0,t,Østensjø,Entire Standard,Entire home/apt,6.0,1.0,1 bath,3.0,5.0,2169.0,1,365.0,1.0,1.0,365.0,365.0,1.0,365.0,t,30.0,60.0,90.0,94.0,0.0,0.0,0.0,94,0.0,0.0,0.0,4.186199522773335,4.579144660083258,4.733084573165362,4.6757556413694275,4.825043292073162,4.622707923085465,3.7928425695953347,t,4.0,3.0,1.0,0.0,4.91,Oslo,Entire Standard,Entire,Standard,0
34154,within an hour,100%,33%,f,1.0,1.0,f,Sagene,Entire Standard,Entire home/apt,3.0,1.0,1 bath,1.0,2.0,997.0,3,30.0,1.0,3.0,30.0,30.0,3.0,30.0,t,0.0,0.0,9.0,198.0,1.0,1.0,0.0,13,0.0,6.0,5982.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1.0,1.0,0.0,0.0,3.2,Oslo,Entire Standard,Entire,Standard,1
34156,within a few hours,100%,60%,f,1.0,1.0,f,Grünerløkka,Entire Standard,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1616.0,2,14.0,2.0,2.0,14.0,14.0,2.0,14.0,t,28.0,58.0,88.0,363.0,2.0,2.0,0.0,92,0.0,12.0,19392.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1.0,1.0,0.0,0.0,1.81,Oslo,Entire Standard,Entire,Standard,1
34157,within an hour,100%,100%,f,1.0,2.0,t,Gamle Oslo,Entire Standard,Entire home/apt,6.0,1.0,1 bath,2.0,2.0,2859.0,5,10.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,t,30.0,60.0,90.0,270.0,1.0,1.0,0.0,94,0.0,10.0,28590.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,t,1.0,1.0,0.0,0.0,1.59,Oslo,Entire Standard,Entire,Standard,1
34159,within an hour,100%,100%,f,1.0,1.0,t,Nordre Aker,Entire Standard,Entire home/apt,5.0,1.0,1 bath,2.0,3.0,1350.0,2,120.0,2.0,2.0,120.0,120.0,2.0,120.0,t,29.0,59.0,89.0,179.0,3.0,3.0,3.0,93,0.0,18.0,24300.0,5.0,4.67,4.67,4.67,5.0,4.67,4.67,f,1.0,1.0,0.0,0.0,4.16,Oslo,Entire Standard,Entire,Standard,1
34160,within a few hours,100%,80%,f,3.0,4.0,t,Sagene,Hotel,Private room,1.0,2.0,2 shared baths,1.0,1.0,693.0,1,365.0,1.0,1.0,365.0,365.0,1.0,365.0,t,9.0,9.0,9.0,247.0,3.0,3.0,1.0,9,0.0,18.0,12474.0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,f,3.0,0.0,3.0,0.0,2.85,Oslo,Hotel,Hotel,Hotel,1
34162,within a day,60%,18%,f,1.0,1.0,f,Grünerløkka,Entire Standard,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,812.0,2,365.0,2.0,2.0,365.0,365.0,2.0,365.0,t,25.0,52.0,82.0,353.0,0.0,0.0,0.0,86,0.0,0.0,0.0,4.724229567063861,4.8196459395722915,4.713100147540464,4.875636646783774,4.9170073282831455,4.8313656191870935,4.7825095325511775,f,1.0,1.0,0.0,0.0,3.11,Oslo,Entire Standard,Entire,Standard,0
34163,within a few hours,100%,100%,f,1.0,1.0,t,St. Hanshaugen,Entire Standard,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,918.0,3,365.0,3.0,3.0,365.0,365.0,3.0,365.0,t,0.0,0.0,10.0,237.0,0.0,0.0,0.0,14,0.0,0.0,0.0,4.8466689947916715,4.868131665626795,4.778793336203828,4.863376124570209,4.928981041883218,4.877411993628375,4.82064165050549,f,1.0,1.0,0.0,0.0,1.45,Oslo,Entire Standard,Entire,Standard,0
34165,within an hour,100%,96%,f,1.0,1.0,t,St. Hanshaugen,Entire Standard,Entire home/apt,2.0,1.0,1 bath,1.0,1.0,1393.0,2,365.0,2.0,3.0,365.0,365.0,2.0,365.0,t,8.0,8.0,12.0,163.0,16.0,16.0,9.0,16,0.0,96.0,133728.0,5.0,4.94,5.0,4.94,4.88,4.88,4.94,f,1.0,1.0,0.0,0.0,0.49,Oslo,Entire Standard,Entire,Standard,1
34167,within a few hours,100%,86%,f,4.0,4.0,t,Grünerløkka,Entire Standard,Entire home/apt,6.0,1.0,1 bath,3.0,3.0,2413.0,1,365.0,1.0,1.0,365.0,365.0,1.0,365.0,t,30.0,60.0,90.0,365.0,1.0,1.0,1.0,94,0.0,6.0,14478.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4.0,3.0,1.0,0.0,1.1,Oslo,Entire Standard,Entire,Standard,1
34169,within a day,50%,50%,f,1.0,1.0,t,Grünerløkka,Entire Standard,Entire home/apt,5.0,2.0,2 baths,4.0,5.0,1500.0,2,3.0,2.0,2.0,3.0,3.0,2.0,3.0,t,0.0,0.0,0.0,267.0,1.0,1.0,0.0,0,0.0,6.0,9000.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,1.0,1.0,0.0,0.0,1.73,Oslo,Entire Standard,Entire,Standard,1
34170,within a few hours,100%,0%,f,1.0,1.0,t,Grünerløkka,Entire Standard,Entire home/apt,4.0,1.0,1 bath,2.0,2.0,1600.0,1,365.0,1.0,4.0,365.0,365.0,1.1,365.0,t,28.0,58.0,88.0,363.0,0.0,0.0,0.0,92,0.0,0.0,0.0,4.775464354404485,4.816117962935596,4.678231822240125,4.8199696160814804,4.893458959570102,4.877144979077399,4.721034224206925,f,1.0,1.0,0.0,0.0,0.79,Oslo,Entire Standard,Entire,Standard,0
34171,within an hour,100%,90%,f,1.0,1.0,f,Ullern,Entire Standard,Entire home/apt,2.0,1.0,1 bath,0.0,1.0,1664.0,2,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,26.0,56.0,86.0,90.0,6.0,6.0,2.0,90,0.0,36.0,59904.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1.0,1.0,0.0,0.0,3.85,Oslo,Entire Standard,Entire,Standard,1
